OBJECTID,Label,Direction,SHAPE_Length,Year,PDF
1024,334(21),one,23.8207599749505,2021,NorthPark_1100_2021-06-08.pdf
1025,396(21),one,19.5663571606975,2021,Balmoral_1100_2021-06-08.pdf
1026,172(21),one,22.063202807881,2021,Balmoral_1100_2021-06-08.pdf
1027,252(21),one,24.7687173854649,2021,Amphion_1600_2021.pdf
1028,260(21),one,27.3050437644719,2021,Amphion_1600_2021.pdf
1029,93(21),one,34.2692076874985,2021,Burton_1500_2021.pdf
1030,104(21),one,47.3396901294267,2021,Burton_1500_2021.pdf
1031,741(21),one,55.4631632317699,2021,Heywood_900_2021.pdf
1032,692(21),one,54.1884541385769,2021,Heywood_900_2021.pdf
1033,183(21),one,36.3673562962181,2021,Earle_1600_2021-06-15.pdf
1034,163(21),one,36.1646763812562,2021,Earle_1600_2021-06-15.pdf
1035,718(21),one,35.2283875143776,2021,Michigan_500_2021.pdf
1036,997(21),one,36.1424239981244,2021,Michigan_500_2021.pdf
1037,228(21),one,20.7141611199984,2021,Topaz_1200_2021.pdf
1038,192(21),one,20.5666653590467,2021,Topaz_1200_2021.pdf
1039,1695(21),one,19.9686322614286,2021,Chambers_1600_2021-06-15.pdf
1040,585(21),one,20.1984349782705,2021,Chambers_1600_2021-06-15.pdf
1041,1596(21),one,10.4062030433665,2021,Chambers_1900_2021-06-15.pdf
1042,919(21),one,9.57250652945497,2021,Chambers_1900_2021-06-15.pdf
1043,351(21),one,13.2189696692384,2021,Chambers_2100_2021-06-15.pdf
1044,503(21),one,13.2562613205303,2021,Chambers_2100_2021-06-15.pdf
1045,209(21),one,13.1251074071015,2021,Selkirk_500_2021.pdf
1046,227(21),one,13.6406210599624,2021,Selkirk_500_2021.pdf
1047,1768(21),one,25.2957605488907,2021,Memorial_200_2021-06-17.pdf
1048,1389(21),one,26.1551798006433,2021,Memorial_200_2021-06-17.pdf
1049,2303(21),one,17.3618634511148,2021,Fernwood_2700_2021.pdf
1050,2628(21),one,17.5735012493328,2021,Fernwood_2700_2021.pdf
1051,642(21),one,23.5027206530435,2021,Douglas_0_East_2021.pdf
1052,669(21),one,19.3221179600815,2021,Douglas_0_East_2021.pdf
1053,1449(21),one,22.0012293647065,2021,Douglas_0_West_2021.pdf
1054,1108(21),one,20.7401579205942,2021,Douglas_0_West_2021.pdf
1055,1078(21),one,22.9666306327156,2021,Moss_200_2021.pdf
1056,1072(21),one,24.0454090366137,2021,Moss_200_2021.pdf
1057,1245(21),one,15.981949961053,2021,Moss_600_2021-03-09.pdf
1058,1470(21),one,15.9412435683923,2021,Moss_600_2021-03-09.pdf
1059,200(21),one,23.4960528285821,2021,Irving_300_2021.pdf
1060,1576(21),one,16.9332999996841,2021,Rockland_1400_2021.pdf
1061,1165(21),one,16.5154256040388,2021,Rockland_1400_2021.pdf
1062,656(21),one,18.6266999989748,2021,Rockland_1700_2021.pdf
1063,729(21),one,18.2033999990672,2021,Rockland_1700_2021.pdf
1064,326(21),one,17.8052645894826,2021,Pine_700_2021.pdf
1065,421(21),one,16.1381500731778,2021,Pine_700_2021.pdf
1066,1418(21),one,27.4906743912144,2021,Rockland_1100_2021.pdf
1067,1898(21),one,31.4935480676245,2021,Rockland_1100_2021.pdf
1068,3225(21),one,16.5155281343585,2021,Fernwood_1800_2021.pdf
1069,2941(21),one,16.5222070254653,2021,Fernwood_1800_2021.pdf
1070,1411(21),one,16.2997735294533,2021,Catherine_800_2021.pdf
1071,1117(21),one,15.8765114837785,2021,Catherine_800_2021.pdf
1072,4119(21),one,14.9925447108661,2021,Fairfield_1100_2021.pdf
1073,4646(21),one,14.2069918164642,2021,Fairfield_1100_2021.pdf
1074,1460(21),one,14.9985192532511,2021,Moss_600_2021-06-24.pdf
1075,1624(21),one,15.4215808692774,2021,Moss_600_2021-06-24.pdf
1076,1319(10),one,20.9720987479203,2010,
1077,235(15),one,13.5466999989003,2015,
1078,113(09),one,11.4319584759473,2009,
1079,773(21),one,14.4181765989851,2021,NorthPark_900_2021.pdf
1080,932(21),one,17.4031013004443,2021,NorthPark_900_2021.pdf
1081,1296(21),one,11.4788892713454,2021,Caledonia_1100_2021.pdf
1082,762(21),one,11.2899581438485,2021,Caledonia_1100_2021.pdf
1083,216(21),one,15.0700514857687,2021,Meares_1100_2021.pdf
1084,89(21),one,14.5482089092178,2021,Meares_1100_2021.pdf
1085,1367(21),one,12.8752848094565,2021,Moss_700_2021.pdf
1086,1499(21),one,13.9201737687198,2021,Moss_700_2021.pdf
1087,151(21),one,5.82186142360628,2021,Robertson_200_2021.pdf
1088,138(21),one,6.03249999880791,2021,Robertson_200_2021.pdf
1089,2475(21),one,24.89499471843,2021,FoulBay_800_2021.pdf
1090,2225(21),one,22.6117857773123,2021,FoulBay_800_2021.pdf
1091,256(09),one,18.8431551880635,2009,
1092,1320(09),one,12.4901925174795,2009,
1093,947(17),one,26.0358899572558,2017,Foul Bay 300 2017.pdf
1094,1204(97),one,24.5534000005573,1997,
1095,928(07),one,17.5572005895746,2007,
1096,491(21),one,16.092270952715,2021,Government_0_2021-03-23.pdf
1097,1644(21),one,16.8697456082342,2021,Douglas_100_2021.pdf
1098,219(21),one,17.2686336586976,2021,Higgins_2700_2021.pdf
1099,393(21),one,18.4430181500622,2021,Higgins_2700_2021.pdf
1100,294(21),one,18.0103914329862,2021,Niagara_200_2021.pdf
1101,531(21),one,24.0705577794991,2021,Niagara_200_2021.pdf
1102,390(21),one,19.1438348235249,2021,Simcoe_200_2021.pdf
1103,216(21),one,16.7898874202584,2021,Simcoe_200_2021.pdf
1104,69(21),one,19.6109269426568,2021,Rendall_100_2021.pdf
1105,156(21),one,18.0848258737367,2021,Rendall_100_2021.pdf
1106,147(21),one,22.8689177044892,2021,Irving_300_2021.pdf
1107,220(21),one,28.789812084095,2021,Springfield_500_2021.pdf
1108,124(21),one,27.0934000015259,2021,Springfield_500_2021.pdf
1109,1147(21),one,25.0564618019999,2021,StCharles_1000_2021.pdf
1110,1284(21),one,28.2398880816063,2021,StCharles_1000_2021.pdf
1111,66(21),one,32.8193237501796,2021,Terrace_1000_2021.pdf
1112,86(21),one,32.3913248723209,2021,Terrace_1000_2021.pdf
1113,255(21),one,29.2314983689501,2021,Mckenzie_1200_2021.pdf
1114,268(21),one,27.3206882582728,2021,Mckenzie_1200_2021.pdf
1115,1887(20),one,20.8704428664517,2020,StLawrence_300_2020.pdf
1116,1786(20),one,18.4575741576415,2020,StLawrence_300_2020.pdf
1117,524(20),one,42.36735566192,2020,Haultain_1800_2020.pdf
1118,612(20),one,39.029438131093,2020,Haultain_1800_2020.pdf
1119,1666(21),one,16.2157687944886,2021,Oswego_300_2021.pdf
1120,1453(21),one,16.807252702997,2021,Oswego_300_2021.pdf
1121,499(21),one,19.3186439338226,2021,Government_0_2021-07-06.pdf
1122,88(21),one,22.2723935945318,2021,Marlborough_0_2021.pdf
1123,53(21),one,25.8234377051517,2021,Marlborough_0_2021.pdf
1124,111(21),one,12.2144688803814,2021,Cambridge_0_2021.pdf
1125,107(21),one,13.7453287247337,2021,Cambridge_0_2021.pdf
1126,3233(21),one,21.9562901956097,2021,Southgate_900_2021.pdf
1127,2709(21),one,23.0201697450448,2021,Southgate_900_2021.pdf
1128,1783(21),one,19.4272643463428,2021,Southgate_1000_2021.pdf
1129,1888(21),one,17.6713809184581,2021,Southgate_1000_2021.pdf
1130,442(21),one,16.111800103186,2021,Linden_500_2021.pdf
1131,581(21),one,15.8680086828491,2021,Linden_500_2021.pdf
1132,2476(21),one,9.41437106453571,2021,Wilson_700_2021.pdf
1133,3071(21),one,10.717921554812,2021,Wilson_700_2021.pdf
1134,492(21),one,14.6906767180132,2021,Government_0_2021-07-06.pdf
1135,2193(21),one,17.321766131444,2021,Dallas_0_2021.pdf
1136,1907(21),one,18.2880690587752,2021,Dallas_0_2021.pdf
1137,2236(21),one,14.9790869184007,2021,Dallas_200_2021.pdf
1138,2254(21),one,13.769773192441,2021,Dallas_200_2021.pdf
1139,3119(21),one,17.4967924901117,2021,Dallas_500_2021.pdf
1140,2746(21),one,18.6278620830769,2021,Dallas_500_2021.pdf
1141,3443(21),one,13.6521807468781,2021,Fairfield_1600_2021.pdf
1142,3235(21),one,13.920246757217,2021,Fairfield_1600_2021.pdf
1143,2039(21),one,27.2459557973235,2021,Fairfield_1900_2021.pdf
1144,1426(21),one,22.7470974293433,2021,Fairfield_1900_2021.pdf
1145,610(21),one,23.7671039138762,2021,Haultain_1800_2021.pdf
1146,626(21),one,24.6117190873802,2021,Haultain_1800_2021.pdf
1147,3937(21),one,28.9388189761564,2021,Dallas_BeaconHill_2021.pdf
1148,3783(21),one,28.9388189759656,2021,Dallas_BeaconHill_2021.pdf
1149,742(21),one,15.3862932131358,2021,Linden_400_2021.pdf
1150,771(21),one,15.1101206411145,2021,Linden_400_2021.pdf
1151,353(21),one,10.686617352963,2021,Linden_200_2021.pdf
1152,389(21),one,9.63954166783291,2021,Linden_200_2021.pdf
1153,3405(21),one,15.4864280225072,2021,FoulBay_900_2021.pdf
1154,3214(21),one,16.7043408148512,2021,FoulBay_900_2021.pdf
1155,2025(21),one,11.7813828199837,2021,Richmond_500_2021.pdf
1156,3004(21),one,9.53971955290287,2021,Richmond_500_2021.pdf
1157,2207(21),one,15.0942326282757,2021,Richmond_600_2021.pdf
1158,2397(21),one,17.0020389499014,2021,Richmond_600_2021.pdf
1159,2626(21),one,28.7867999998853,2021,McNeil_2000_2021.pdf
1160,1966(21),one,30.0687205884297,2021,McNeil_2000_2021.pdf
1161,101(21),one,13.7110721608932,2021,Fifth_3100_2021.pdf
1162,97(21),one,15.032837353592,2021,Fifth_3100_2021.pdf
1163,193(21),one,11.4319603254705,2021,Forbes_2700_2021.pdf
1164,233(21),one,12.2785251461207,2021,Forbes_2700_2021.pdf
1165,274(21),one,11.6435247001888,2021,Victor_2700_2021.pdf
1166,198(21),one,13.230893753955,2021,Victor_2700_2021.pdf
1167,8088(21),one,28.3136086518985,2021,Esquimalt_700_2021.pdf
1168,8091(21),one,23.4912189151602,2021,Esquimalt_700_2021.pdf
1169,6968(21),one,23.7869254516319,2021,Craigflower_700_2021.pdf
1170,7246(21),one,22.6364903618897,2021,Craigflower_700_2021.pdf
1171,135(19),one,27.4246863072313,2019,Durban_400_2019.pdf
1172,164(19),one,27.6644365564595,2019,Durban_400_2019.pdf
1173,1246(19),one,17.6078443246072,2019,Moss_400_2019.pdf
1174,1516(19),one,18.0613560134661,2019,Moss_400_2019.pdf
1175,271(19),one,21.5536278588619,2019,Thurlow_1300_2019.pdf
1176,268(19),one,19.2721828434915,2019,Thurlow_1300_2019.pdf
1177,2004(21),one,16.6828177417777,2021,Crescent_1900_2021.pdf
1178,138(21),one,11.3454732578139,2021,Cornwall_500_2021.pdf
1179,92(21),one,12.8421791388793,2021,Cornwall_500_2021.pdf
1180,4471(21),one,16.8537580245956,2021,Quadra_3000_2021.pdf
1181,4539(21),one,18.2009099155993,2021,Quadra_3000_2021.pdf
1182,2372(21),one,16.3874296339024,2021,Crescent_1900_2021.pdf
1183,1247(21),one,8.1429463272931,2021,Meares_1000_2021.pdf
1184,706(21),one,12.1832462782129,2021,Meares_1000_2021.pdf
1185,672(21),one,18.0252639261282,2021,Vancouver_800_2021.pdf
1186,829(21),one,18.7238159712723,2021,Vancouver_800_2021.pdf
1187,349(21),one,21.7028244832547,2021,Vancouver_400_2021.pdf
1188,736(21),one,14.3809485929881,2021,Vancouver_400_2021.pdf
1189,264(21),one,9.00140121782411,2021,Vancouver_200_2021.pdf
1190,397(21),one,7.9438474620255,2021,Vancouver_200_2021.pdf
1191,1002(21),one,14.5804987707753,2021,Vancouver_1100_2021.pdf
1192,2808(21),one,15.6947868877941,2021,Vancouver_1100_2021.pdf
1193,508(21),one,16.5763546921784,2021,Vancouver_2000_2021.pdf
1194,491(21),one,16.1214737470581,2021,Vancouver_2000_2021.pdf
1195,1854(21),one,15.7148019254985,2021,Balmoral_900_2021.pdf
1196,1341(21),one,12.5170629990973,2021,Balmoral_900_2021.pdf
1197,1077(21),one,18.0712073139245,2021,Balmoral_1000_2021.pdf
1198,1469(21),one,17.8604592195652,2021,Balmoral_1000_2021.pdf
1199,2457(21),one,14.3505100699959,2021,Dallas_1300_2021.pdf
1200,3011(21),one,14.8619864042978,2021,Dallas_1300_2021.pdf
1201,108(21),one,9.62384801669699,2021,McClure_900_2021.pdf
1202,123(21),one,9.7785261433266,2021,McClure_900_2021.pdf
1203,224(21),one,9.01263196122678,2021,Jackson_3100_2021.pdf
1204,205(21),one,9.13480015575049,2021,Jackson_3100_2021.pdf
1205,199(21),one,10.1622032337011,2021,Lang_1400_2021.pdf
1206,87(21),one,12.2839989602987,2021,Lang_1400_2021.pdf
1207,130(21),one,10.7970736571725,2021,Lillian_1800_2021.pdf
1208,1753(21),one,15.4503154665708,2021,Meares_900_2021.pdf
1209,17(21),one,13.7109733588337,2021,Meares_900_2021.pdf
1210,1415(21),one,12.7931754249094,2021,Fern_1800_2021.pdf
1211,1207(21),one,12.4452579147389,2021,Fern_1800_2021.pdf
1212,195(21),one,12.1316579663904,2021,Princess_1100_2021.pdf
1213,281(21),one,12.9964391961687,2021,Princess_1100_2021.pdf
1214,4291(21),one,24.9228572920684,2021,Douglas_300_2021.pdf
1215,3523(21),one,23.1656998117363,2021,Douglas_300_2021.pdf
1216,115(21),one,14.0992881014499,2021,Eberts_100_2021.pdf
1217,91(21),one,12.9515095656289,2021,Eberts_100_2021.pdf
1218,266(21),one,8.79429336085525,2021,Bushby_100_2021.pdf
1219,172(21),one,8.69966342239421,2021,Bushby_100_2021.pdf
1220,248(21),one,8.36692626091228,2021,Oregon_2400_2021.pdf
1221,318(21),one,7.94877909744143,2021,Oregon_2400_2021.pdf
1222,190 (21),one,26.6734606220629,2021,
1223,185 (21),one,25.1972328192269,2021,
1224,1339 (21),one,29.2866925553245,2021,
1225,1481 (21),one,29.0609054831843,2021,
1226,249 (21),one,29.3699175585008,2021,
1227,159 (21),one,29.6129265458951,2021,
1228,1008 (21),one,16.7042419760014,2021,
1229,1703 (21),one,16.9822377137942,2021,
1230,1911 (21),one,11.3986854996442,10/28/2021,
1231,2163 (21),one,10.2445041307051,28/10/2021,
1232,94 (21),one,23.0505685645199,10/28/2021,
1233,111 (21),one,23.4780997016764,10/28/2021,
1234,3666 (21),one,13.7371503588152,10/27/2021,
1235,4403 (21),one,15.3986462483203,10/27/2021,
1236,3497 (21),one,22.4457651372924,10/29/2021,
1237,3527 (21),one,23.8545642541477,10/29/2021,
1238,3516 (21),one,20.4978157368575,10/29/2021,
1239,4076 (21),one,21.4296677401168,10/29/2021,
1240,211 (21),one,29.1186583918203,10/28/2021,
1241,178 (21),one,23.5646047056082,10/28/2021,
1242,153 (21),one,26.2962335736664,10/28/2021,
1243,147 (21),one,33.441401210759,10/28/2021,
1244,2787 (21),one,23.3892330317619,10/28/2021,
1245,2935 (21),one,25.6427610138635,10/28/2021,
1246,5677 (21),one,26.0728930202804,11/4/2021,
1247,6643 (21),one,28.0209005521911,11/4/2021,
1248,6266 (21),one,28.5153706240211,11/5/2021,
1249,7728 (21),one,27.2821092692593,11/5/2021,
1250,429 (22),one,20.3843312729241,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EuaXP57TvnVDkpPgTsBFriUB6PxRj7TM80OFiq8sVvj5PQ?e=2gTiuI
1251,359 (22),one,20.448183603084,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EuaXP57TvnVDkpPgTsBFriUB6PxRj7TM80OFiq8sVvj5PQ?e=2gTiuI
1252,336 (22),one,21.5566358237706,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EutK42OVuDBAhz0LBnbYGZIBxWkIQNDG5s-ZLZUffQaNog?e=RgG7bQ
1253,453 (22),one,20.381487931596,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EutK42OVuDBAhz0LBnbYGZIBxWkIQNDG5s-ZLZUffQaNog?e=RgG7bQ
1254,632 (22),one,22.6399749306369,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EqddjxpB34NBoy8i-bp1iX8BT8z-bz7qyeceXNoGm0NtSA?e=bokPsA
1255,392 (22),one,21.1621906943234,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EqddjxpB34NBoy8i-bp1iX8BT8z-bz7qyeceXNoGm0NtSA?e=bokPsA
1256,391 (22),one,26.6676100906477,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EienDOmlvyRLjDwEXcprEWUBi4Rt06zrYN2aa3NOIe5m_g?e=6DuKxJ
1257,251 (22),one,30.7003055357722,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EienDOmlvyRLjDwEXcprEWUBi4Rt06zrYN2aa3NOIe5m_g?e=6DuKxJ
1258,729 (22),one,29.6304314936137,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Eo9ppEY_4_9Dnzl06VJBIC4BmMSnEyM9RZUrh3pQlWFBnA?e=2GMiPC
1259,673 (22),one,34.6753324130612,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Eo9ppEY_4_9Dnzl06VJBIC4BmMSnEyM9RZUrh3pQlWFBnA?e=2GMiPC
1260,148 (22),one,22.147209090232,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EhEXvILNKhJFj6ULqurAOysB0_oR_YtOOaswbpHCYbogGQ?e=aDscAV
1261,821 (22),one,23.8987138160146,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EhEXvILNKhJFj6ULqurAOysB0_oR_YtOOaswbpHCYbogGQ?e=aDscAV
1262,256 (22),one,13.577331355,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EuZ3wla7849MruK2X-hfu1kBAEGlQclmN61Se_oxjmyP_w?e=ZoetBT
1263,265 (22),one,15.0259958774649,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EuZ3wla7849MruK2X-hfu1kBAEGlQclmN61Se_oxjmyP_w?e=ZoetBT
1264,217 (22),one,12.7331387161921,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Eix3WOkMGARHnbZBRE0c45kBnbxVYDQxonZq8tbBdJlWmQ?e=2N908k
1265,251 (22),one,11.4017365347515,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Eix3WOkMGARHnbZBRE0c45kBnbxVYDQxonZq8tbBdJlWmQ?e=2N908k
1266,245 (22),one,23.4421596872601,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EoqrGgVRtAhGrUFXGw5pn9oBpDw_KRIVJgObWfmkj2JcRQ?e=W4bgVA
1267,234 (22),one,18.6280018454878,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EoqrGgVRtAhGrUFXGw5pn9oBpDw_KRIVJgObWfmkj2JcRQ?e=W4bgVA
1268,333 (22),one,16.3433708576598,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EnNyhmF90i5Gsv9p4hS8jm4BZdx2J7K24Cwchx0RRTOC0Q?e=kTa6ex
1269,272(21),one,11.2262833465122,2021,Lillian_1800_2021.pdf
1270,75 (22),one,28.479788913385,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EoW7UJsDgwxCv003S01_Vd0B0Wk32Vo6xIvAREA-8Ffxtw?e=SFfejA
1271,72 (22),one,28.3633249082653,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EoW7UJsDgwxCv003S01_Vd0B0Wk32Vo6xIvAREA-8Ffxtw?e=SFfejA
1272,194 (22),one,22.1927316036393,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EnNyhmF90i5Gsv9p4hS8jm4BZdx2J7K24Cwchx0RRTOC0Q?e=kTa6ex
1273,100 (22),one,16.7643272419648,"2,022",https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EuYMrU2Ah3BDoGVwD4otSbABg5SIW-8rPP6wQ4U7-FR1yw?e=RAD0dh
1274,134 (22),one,17.7892003945608,"2,022",https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EuYMrU2Ah3BDoGVwD4otSbABg5SIW-8rPP6wQ4U7-FR1yw?e=RAD0dh
1275,759 (22),one,36.590500007587,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EuvxXwwpY4dLml89e_E_N3sBEHNooQ-qma119O_-qWMs_g?e=W9nHMZ
1276,1106 (22),one,36.0165136875224,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EuvxXwwpY4dLml89e_E_N3sBEHNooQ-qma119O_-qWMs_g?e=W9nHMZ
1277,238 (22),one,21.8604478346509,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EvQv71hBTXdKvLCdy1rr2-4BuPIm9MoutB2GRASnSNbUGQ?e=6DZq2m
1278,173 (22),one,20.7817498048073,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EvQv71hBTXdKvLCdy1rr2-4BuPIm9MoutB2GRASnSNbUGQ?e=6DZq2m
1279,8265 (22),one,18.3846957102296,2022,1100 block Fort St (Cook St & Linden Ave).pdf
1280,258 (22),one,17.1142984332837,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EpW74T8VD7NNjMlQarb8FtMB3EpEQTUcxOFqvn5eNEzsRQ?e=8hDO2n
1281,304 (22),one,18.4972452276677,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EpW74T8VD7NNjMlQarb8FtMB3EpEQTUcxOFqvn5eNEzsRQ?e=8hDO2n
1282,216 (22),one,28.3616712639719,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EtNMGOQUpBFBtib09the9F0BrZrFV5p1TOVQOI3E5J3ojA?e=w76qzj
1283,141 (22),one,33.2257706327714,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EtNMGOQUpBFBtib09the9F0BrZrFV5p1TOVQOI3E5J3ojA?e=w76qzj
1284,202 (22),one,24.3556462769889,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EkBVrBL_7O1FsY1C5yuLlpkBTK4PQ81XFw_0zEt47fsVBw?e=dnYKvK
1285,499 (22),one,25.507300891213,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EkBVrBL_7O1FsY1C5yuLlpkBTK4PQ81XFw_0zEt47fsVBw?e=dnYKvK
1286,299 (22),one,34.0002442130318,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Emc4AyRKixZDlXbZkSsNAt4BWAPRFsv2mu_BiB9IPBkvvQ?e=4LyWo4
1287,28 (22),one,31.39675676317,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Emc4AyRKixZDlXbZkSsNAt4BWAPRFsv2mu_BiB9IPBkvvQ?e=4LyWo4
1288,176 (15),one,16.8554809279297,2015,
1289,200 (15),one,17.9869737737289,2015,
1290,353 (22),one,16.4895888833072,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Et9t8U_71NVDuIyKPKf0W-4BBYJZK-WhD99py5z-dpozBw?e=nUMa0R
1291,370 (22),one,18.8718284272867,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Et9t8U_71NVDuIyKPKf0W-4BBYJZK-WhD99py5z-dpozBw?e=nUMa0R
1292,3538 (22),one,13.3114675878363,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/ErX70LaMsIFKg2nxVIt4-pEBRgT5w200WCoH2OQZ5hAcow?e=XzC7j2
1293,3077 (22),one,14.8481368930313,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/ErX70LaMsIFKg2nxVIt4-pEBRgT5w200WCoH2OQZ5hAcow?e=XzC7j2
1294,3545 (22),one,19.9163942373302,2022,
1295,3249 (22),one,23.076589838607,2022,
1296,3341 (22),one,21.736074492632,2022,
1297,2082 (22),one,33.1205200794455,2022,
1298,2673 (22),one,41.8706690615166,2022,
1299,5878 (22),one,32.7870271995803,2022,
1300,5268 (22),one,32.6878930372786,2022,
1301,3992 (22),one,40.0927979580471,2022,
1302,1111 (22),one,34.2702560226754,2022,
1303,2023 (22),one,31.9342608828705,2022,
1304,3964 (22),one,26.4889337888108,2022,
1305,3742 (22),one,28.8720223192509,2022,
1306,2807 (22),one,11.5283901722302,2022,
1307,122 (22),one,27.5102712407,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EoBGSW2hvmFKmyWaIq8VTmUBiw-pjDYA3bL8V57dRfE54w?e=NFZkJs
1308,134 (22),one,31.6695499999223,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EoBGSW2hvmFKmyWaIq8VTmUBiw-pjDYA3bL8V57dRfE54w?e=NFZkJs
1309,2826 (22),one,11.9627088580163,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/ErTmBerUb9lChwPLys-81KABTuTzaBAxhzNPSSAd903Wkg?e=lDehKx
1310,2883 (22),one,12.8161597855249,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/ErTmBerUb9lChwPLys-81KABTuTzaBAxhzNPSSAd903Wkg?e=lDehKx
1311,284 (22),one,14.1721595830265,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EvZiRWfHBJBInqV9phhcfhoB4yGoLzd7PKbjKjWOjRJ2yA?e=3YvdlN
1312,467 (22),one,15.7125804590498,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EvZiRWfHBJBInqV9phhcfhoB4yGoLzd7PKbjKjWOjRJ2yA?e=3YvdlN
1313,2232 (22),one,6.81961897314459,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EofkVF7V9iFBpB2hWCQrQbsBb3T-4piGjAY7JmFCgwY2hQ?e=4cUOlH
1314,2079 (22),one,7.77191712964918,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EofkVF7V9iFBpB2hWCQrQbsBb3T-4piGjAY7JmFCgwY2hQ?e=4cUOlH
1315,651 (22),one,28.3871208023838,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Ej3GX_ToA-JPhxmDTpX4rB8B9a2dH2RuJfNkjhj4E4SpuQ?e=dMP0Sj
1316,468 (22),one,25.0362577246235,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Ej3GX_ToA-JPhxmDTpX4rB8B9a2dH2RuJfNkjhj4E4SpuQ?e=dMP0Sj
1317,222 (22),one,19.1339172197174,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EpnZlADvg61Nls9j0D8n28kBphuPnbsnWGLukbvKoSrPYA?e=uX86zH
1318,407 (22),one,27.2115551539576,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EpnZlADvg61Nls9j0D8n28kBphuPnbsnWGLukbvKoSrPYA?e=uX86zH
1319,950 (22),one,17.1647486445144,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Eor-TeN9DDFCqleXe7bPCMEBMms2usBThn35aSDN7R0Mng?e=iA4rEr
